epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,3530.11,1.42356,0.60965,1.12213,0.88857,0.84047,0.90088,0.42187,1.85862,0.82354,1.31949,1.33868e-05,1.33868e-05,1.33868e-05
169,3748.28,1.42572,0.61014,1.11499,0.88867,0.84042,0.90078,0.4217,1.85933,0.82402,1.32001,1.33472e-05,1.33472e-05,1.33472e-05
170,3971.77,1.41703,0.60606,1.12204,0.88915,0.83995,0.90069,0.4216,1.85987,0.82421,1.32028,1.33076e-05,1.33076e-05,1.33076e-05
171,4194.57,1.42622,0.60874,1.11522,0.88922,0.83998,0.9006,0.42132,1.86098,0.82437,1.32091,1.3268e-05,1.3268e-05,1.3268e-05
172,4415.38,1.43369,0.614,1.11625,0.88947,0.83994,0.90058,0.42119,1.86146,0.82425,1.32115,1.32284e-05,1.32284e-05,1.32284e-05
173,4636.39,1.42603,0.60977,1.12007,0.89022,0.83934,0.90065,0.42111,1.86193,0.82446,1.32146,1.31888e-05,1.31888e-05,1.31888e-05
174,4853.95,1.42114,0.60768,1.11396,0.88989,0.83986,0.90061,0.4211,1.86224,0.8244,1.32161,1.31492e-05,1.31492e-05,1.31492e-05
175,13139.4,1.42148,0.6085,1.11697,0.88922,0.8404,0.9006,0.42119,1.86223,0.82429,1.32169,1.31096e-05,1.31096e-05,1.31096e-05
176,13358.9,1.41502,0.60658,1.11018,0.88989,0.83987,0.90054,0.42133,1.86241,0.82431,1.32181,1.307e-05,1.307e-05,1.307e-05
177,13578,1.41518,0.60475,1.11372,0.89044,0.83976,0.90059,0.4213,1.86296,0.82391,1.32217,1.30304e-05,1.30304e-05,1.30304e-05
178,13804.8,1.41343,0.60344,1.11485,0.89043,0.83992,0.90064,0.42146,1.86322,0.82346,1.32241,1.29908e-05,1.29908e-05,1.29908e-05
179,14024.7,1.41901,0.6062,1.11179,0.89037,0.84018,0.90067,0.42148,1.86355,0.82333,1.32278,1.29512e-05,1.29512e-05,1.29512e-05
180,14246.1,1.41558,0.60494,1.11637,0.89019,0.84032,0.90073,0.42156,1.86332,0.82319,1.3229,1.29116e-05,1.29116e-05,1.29116e-05
181,14462.2,1.41811,0.60512,1.10831,0.89011,0.84057,0.90083,0.42152,1.86395,0.82295,1.32329,1.2872e-05,1.2872e-05,1.2872e-05
182,14683.4,1.41076,0.6032,1.11293,0.89044,0.84046,0.90079,0.42148,1.86426,0.82264,1.32358,1.28324e-05,1.28324e-05,1.28324e-05
183,14899.6,1.41274,0.60466,1.10724,0.89076,0.84058,0.90094,0.42167,1.8641,0.8225,1.32375,1.27928e-05,1.27928e-05,1.27928e-05
184,15119.7,1.41087,0.60357,1.10879,0.89129,0.84044,0.90089,0.42176,1.86414,0.82242,1.32403,1.27532e-05,1.27532e-05,1.27532e-05
185,15341.4,1.40688,0.60215,1.10983,0.89109,0.8409,0.90085,0.42192,1.86386,0.8222,1.32431,1.27136e-05,1.27136e-05,1.27136e-05
186,15563.9,1.40134,0.6002,1.1055,0.89125,0.84076,0.90081,0.42197,1.86373,0.82233,1.3245,1.2674e-05,1.2674e-05,1.2674e-05
187,15789.8,1.40056,0.59903,1.10896,0.89052,0.84152,0.90072,0.42204,1.86375,0.82232,1.32477,1.26344e-05,1.26344e-05,1.26344e-05
188,16010.1,1.3975,0.59787,1.10828,0.89043,0.84168,0.90074,0.42216,1.86344,0.82216,1.32484,1.25948e-05,1.25948e-05,1.25948e-05
189,16231.4,1.4028,0.59953,1.10683,0.89076,0.84146,0.90069,0.42213,1.8641,0.82213,1.32537,1.25552e-05,1.25552e-05,1.25552e-05
190,16454.9,1.39903,0.59813,1.11036,0.8904,0.8419,0.90077,0.42224,1.86403,0.82161,1.32546,1.25156e-05,1.25156e-05,1.25156e-05
191,16672.1,1.40071,0.60046,1.10179,0.89033,0.84195,0.90072,0.42236,1.86409,0.82136,1.32562,1.2476e-05,1.2476e-05,1.2476e-05
192,16897.5,1.39379,0.59709,1.10597,0.8902,0.84234,0.90085,0.42234,1.86446,0.82129,1.32592,1.24364e-05,1.24364e-05,1.24364e-05
193,17572.8,1.40061,0.59789,1.10059,0.88976,0.84308,0.90092,0.42224,1.86487,0.82115,1.32629,1.23968e-05,1.23968e-05,1.23968e-05
194,17793.4,1.39036,0.59718,1.10162,0.88963,0.8433,0.9009,0.4221,1.86527,0.82106,1.32667,1.23572e-05,1.23572e-05,1.23572e-05
195,18011.8,1.39289,0.59703,1.10131,0.88942,0.84377,0.90094,0.42208,1.86581,0.82104,1.32712,1.23176e-05,1.23176e-05,1.23176e-05
196,18223.1,1.39525,0.59794,1.08962,0.88873,0.84447,0.90092,0.42193,1.86618,0.82093,1.32743,1.2278e-05,1.2278e-05,1.2278e-05
197,18443.9,1.38546,0.59365,1.10046,0.88871,0.84478,0.90111,0.42197,1.8665,0.82079,1.32763,1.22384e-05,1.22384e-05,1.22384e-05
198,18658.4,1.40202,0.6016,1.09956,0.88874,0.84496,0.90118,0.42199,1.86685,0.82047,1.32793,1.21988e-05,1.21988e-05,1.21988e-05
199,18882.8,1.38471,0.59356,1.10297,0.8892,0.84498,0.90119,0.42208,1.86681,0.82041,1.32794,1.21592e-05,1.21592e-05,1.21592e-05
200,19104.8,1.3816,0.59198,1.1022,0.88895,0.84535,0.90139,0.42193,1.86747,0.82042,1.32836,1.21196e-05,1.21196e-05,1.21196e-05
201,19319.8,1.38498,0.59353,1.09723,0.88893,0.8454,0.90129,0.42172,1.8682,0.82061,1.32866,1.208e-05,1.208e-05,1.208e-05
202,19544.9,1.3756,0.58879,1.10442,0.88853,0.84567,0.90125,0.42171,1.86826,0.82071,1.32875,1.20404e-05,1.20404e-05,1.20404e-05
203,19768,1.38059,0.5901,1.10145,0.88864,0.84589,0.90144,0.42194,1.8678,0.82017,1.32845,1.20008e-05,1.20008e-05,1.20008e-05
204,19987.4,1.38509,0.59283,1.09582,0.88806,0.84672,0.90162,0.42214,1.86743,0.81956,1.32817,1.19612e-05,1.19612e-05,1.19612e-05
205,20210.4,1.3785,0.58888,1.10051,0.88761,0.84716,0.90181,0.42239,1.86673,0.81944,1.32779,1.19216e-05,1.19216e-05,1.19216e-05
206,20431.2,1.38617,0.59078,1.09964,0.88654,0.8488,0.90213,0.42266,1.8663,0.8187,1.32734,1.1882e-05,1.1882e-05,1.1882e-05
207,20650.2,1.393,0.59444,1.0998,0.88756,0.84786,0.90204,0.42268,1.86639,0.81874,1.32731,1.18424e-05,1.18424e-05,1.18424e-05
208,20875.3,1.3859,0.58972,1.10666,0.8869,0.84855,0.9021,0.42253,1.86711,0.81833,1.32727,1.18028e-05,1.18028e-05,1.18028e-05
209,21096,1.38173,0.59006,1.0985,0.88733,0.8484,0.90221,0.4227,1.86683,0.8178,1.32693,1.17632e-05,1.17632e-05,1.17632e-05
210,21319.3,1.37078,0.58816,1.09377,0.88764,0.84853,0.90239,0.42281,1.8666,0.81715,1.3265,1.17236e-05,1.17236e-05,1.17236e-05
211,21546.7,1.3707,0.58599,1.09948,0.88754,0.84879,0.90249,0.42296,1.86615,0.81665,1.32619,1.1684e-05,1.1684e-05,1.1684e-05
212,21766.1,1.37864,0.5885,1.09507,0.88735,0.84908,0.90259,0.42325,1.8657,0.81609,1.32637,1.16444e-05,1.16444e-05,1.16444e-05
213,22000.3,1.36838,0.58361,1.10611,0.88689,0.84981,0.90283,0.42346,1.86553,0.81501,1.3262,1.16048e-05,1.16048e-05,1.16048e-05
214,22222.6,1.37727,0.58597,1.1008,0.88698,0.84994,0.90293,0.42351,1.8659,0.81474,1.32626,1.15652e-05,1.15652e-05,1.15652e-05
215,22439,1.3859,0.59151,1.09486,0.88722,0.84991,0.90305,0.42369,1.86576,0.81436,1.32619,1.15256e-05,1.15256e-05,1.15256e-05
216,22662.7,1.36731,0.58489,1.09329,0.88681,0.8503,0.9029,0.42341,1.86665,0.81459,1.32645,1.1486e-05,1.1486e-05,1.1486e-05
217,22885,1.3725,0.58716,1.09546,0.88621,0.85104,0.903,0.42349,1.867,0.81436,1.32656,1.14464e-05,1.14464e-05,1.14464e-05
218,23102.5,1.37176,0.58563,1.09063,0.88611,0.85108,0.90299,0.42341,1.8671,0.81421,1.32665,1.14068e-05,1.14068e-05,1.14068e-05
219,23324.8,1.36491,0.58386,1.09286,0.88638,0.85093,0.90299,0.42341,1.86742,0.81442,1.3267,1.13672e-05,1.13672e-05,1.13672e-05
220,23545.5,1.36448,0.58429,1.08823,0.88626,0.85105,0.90306,0.42357,1.86716,0.81405,1.32643,1.13276e-05,1.13276e-05,1.13276e-05
221,23768.7,1.36414,0.58332,1.095,0.88582,0.85182,0.90329,0.42353,1.86768,0.81353,1.32658,1.1288e-05,1.1288e-05,1.1288e-05
222,23988.9,1.36659,0.58451,1.08731,0.88614,0.85159,0.90338,0.42349,1.86823,0.81327,1.32674,1.12484e-05,1.12484e-05,1.12484e-05
223,24209.3,1.35825,0.57955,1.08934,0.88624,0.85174,0.90352,0.42333,1.86922,0.81263,1.3272,1.12088e-05,1.12088e-05,1.12088e-05
224,24428.7,1.3626,0.58072,1.0926,0.88584,0.85211,0.90352,0.42337,1.86955,0.81241,1.32733,1.11692e-05,1.11692e-05,1.11692e-05
225,24655.7,1.35566,0.57844,1.09514,0.88582,0.85238,0.90369,0.42351,1.86911,0.81191,1.32705,1.11296e-05,1.11296e-05,1.11296e-05
226,238.589,1.39471,0.59653,1.11292,0.88557,0.85258,0.90374,0.42351,1.86913,0.81209,1.32711,1.109e-05,1.109e-05,1.109e-05
227,474.195,1.40301,0.60211,1.10534,0.88542,0.85282,0.90377,0.42354,1.86905,0.81216,1.32719,1.10504e-05,1.10504e-05,1.10504e-05
228,710.442,1.4003,0.60052,1.10696,0.88513,0.85302,0.90373,0.42353,1.86912,0.8123,1.32727,1.10108e-05,1.10108e-05,1.10108e-05
229,949.682,1.39509,0.59838,1.10725,0.88541,0.85289,0.90382,0.42339,1.8695,0.81242,1.32748,1.09712e-05,1.09712e-05,1.09712e-05
230,1183.16,1.40046,0.6019,1.09996,0.88521,0.85307,0.90375,0.42334,1.86961,0.81243,1.32749,1.09316e-05,1.09316e-05,1.09316e-05
231,1421.92,1.38922,0.59605,1.10383,0.88557,0.85282,0.90373,0.42321,1.8699,0.81257,1.32758,1.0892e-05,1.0892e-05,1.0892e-05
232,1656,1.40004,0.60003,1.10653,0.88558,0.85302,0.90389,0.42332,1.8696,0.81265,1.32748,1.08524e-05,1.08524e-05,1.08524e-05
233,1891.36,1.38973,0.59628,1.10038,0.88518,0.8534,0.90386,0.42346,1.8698,0.81263,1.32754,1.08128e-05,1.08128e-05,1.08128e-05
234,2129.37,1.38424,0.59357,1.10132,0.88571,0.85288,0.9038,0.42326,1.86975,0.81247,1.32755,1.07732e-05,1.07732e-05,1.07732e-05
235,2365.78,1.38792,0.59684,1.10087,0.88543,0.85335,0.90394,0.42319,1.87012,0.81247,1.32777,1.07336e-05,1.07336e-05,1.07336e-05
236,2604.09,1.38777,0.59528,1.10115,0.88571,0.85286,0.9038,0.42304,1.87071,0.81247,1.32812,1.0694e-05,1.0694e-05,1.0694e-05
237,2837.93,1.3916,0.59724,1.10002,0.88555,0.85312,0.90375,0.42298,1.87136,0.81272,1.32849,1.06544e-05,1.06544e-05,1.06544e-05
238,3074.11,1.38675,0.59538,1.10238,0.88498,0.85346,0.90374,0.42258,1.87222,0.81284,1.32892,1.06148e-05,1.06148e-05,1.06148e-05
239,3307.75,1.38916,0.59602,1.0958,0.88512,0.85338,0.90374,0.42267,1.87281,0.81276,1.32926,1.05752e-05,1.05752e-05,1.05752e-05
240,3545.62,1.3808,0.59223,1.09952,0.88507,0.85348,0.90369,0.4225,1.87354,0.81248,1.32964,1.05356e-05,1.05356e-05,1.05356e-05
241,3784.25,1.3744,0.59089,1.10127,0.88516,0.8532,0.9035,0.42215,1.87433,0.81237,1.33002,1.0496e-05,1.0496e-05,1.0496e-05
242,4019.32,1.37979,0.59266,1.09627,0.88422,0.85381,0.90343,0.42193,1.87541,0.81223,1.33043,1.04564e-05,1.04564e-05,1.04564e-05
243,4258.54,1.37521,0.58939,1.10303,0.88436,0.85368,0.90341,0.42187,1.87627,0.81235,1.33086,1.04168e-05,1.04168e-05,1.04168e-05
244,4497.3,1.37805,0.5908,1.09521,0.8839,0.85414,0.90337,0.42181,1.87624,0.8123,1.33099,1.03772e-05,1.03772e-05,1.03772e-05
245,4733.35,1.38719,0.59545,1.09688,0.88404,0.85404,0.9033,0.42169,1.87692,0.81233,1.33133,1.03376e-05,1.03376e-05,1.03376e-05
246,4971.53,1.3846,0.59299,1.10168,0.88367,0.85441,0.90329,0.42173,1.87743,0.81243,1.33168,1.0298e-05,1.0298e-05,1.0298e-05
247,5204.24,1.38214,0.59194,1.09622,0.88368,0.8544,0.90327,0.42158,1.87795,0.81254,1.33194,1.02584e-05,1.02584e-05,1.02584e-05
248,5437.95,1.38037,0.59234,1.09914,0.88323,0.85472,0.9032,0.42127,1.87864,0.81249,1.33235,1.02188e-05,1.02188e-05,1.02188e-05
249,5676.52,1.37656,0.59168,1.09331,0.88276,0.85499,0.90312,0.42129,1.8792,0.81241,1.33266,1.01792e-05,1.01792e-05,1.01792e-05
250,5911.57,1.36991,0.58801,1.09486,0.88294,0.85497,0.90329,0.42125,1.87955,0.81209,1.33295,1.01396e-05,1.01396e-05,1.01396e-05
251,6155.4,1.37214,0.58799,1.09752,0.88281,0.85533,0.90339,0.42108,1.88053,0.81202,1.33337,1.01e-05,1.01e-05,1.01e-05
252,6391.71,1.37632,0.59024,1.09453,0.88302,0.85532,0.90349,0.42093,1.88091,0.81189,1.33358,1.00604e-05,1.00604e-05,1.00604e-05
253,6630.27,1.37423,0.58858,1.09837,0.88326,0.8552,0.90353,0.42105,1.88139,0.8118,1.33384,1.00208e-05,1.00208e-05,1.00208e-05
254,6863.04,1.37212,0.58851,1.08927,0.88292,0.85565,0.90362,0.42103,1.88176,0.81159,1.33404,9.9812e-06,9.9812e-06,9.9812e-06
255,7101.76,1.3696,0.58774,1.0954,0.88273,0.8556,0.90354,0.42104,1.88179,0.81154,1.33406,9.9416e-06,9.9416e-06,9.9416e-06
256,7335.67,1.3794,0.59045,1.09263,0.88273,0.85575,0.90369,0.42098,1.88199,0.81147,1.33416,9.902e-06,9.902e-06,9.902e-06
257,7572.67,1.36961,0.58806,1.09171,0.88229,0.8563,0.90377,0.42118,1.88229,0.81129,1.33427,9.8624e-06,9.8624e-06,9.8624e-06
258,7811.67,1.36629,0.58705,1.09224,0.88219,0.85646,0.90397,0.42153,1.8816,0.81097,1.334,9.8228e-06,9.8228e-06,9.8228e-06
259,8049.83,1.3619,0.58514,1.08954,0.88181,0.85702,0.9041,0.4216,1.88121,0.81059,1.33385,9.7832e-06,9.7832e-06,9.7832e-06
260,8290.19,1.36174,0.58392,1.09307,0.88171,0.85703,0.90413,0.42159,1.88062,0.81032,1.33358,9.7436e-06,9.7436e-06,9.7436e-06
261,8528.21,1.3611,0.5838,1.09316,0.88136,0.85762,0.90427,0.42194,1.88004,0.81022,1.33321,9.704e-06,9.704e-06,9.704e-06
262,8767.17,1.36838,0.58563,1.09283,0.8811,0.85799,0.90436,0.42186,1.88069,0.80999,1.3333,9.6644e-06,9.6644e-06,9.6644e-06
263,9008.48,1.36124,0.58377,1.09403,0.88139,0.8579,0.90453,0.4217,1.88055,0.80959,1.33321,9.6248e-06,9.6248e-06,9.6248e-06
264,9241.81,1.36379,0.58598,1.08642,0.8811,0.85821,0.90455,0.42191,1.87984,0.80927,1.33294,9.5852e-06,9.5852e-06,9.5852e-06
265,9484.65,1.35711,0.58238,1.0907,0.88053,0.85893,0.90467,0.42224,1.87892,0.80914,1.3326,9.5456e-06,9.5456e-06,9.5456e-06
266,9718.83,1.36571,0.58335,1.08618,0.88028,0.85934,0.90478,0.42245,1.87839,0.80859,1.33236,9.506e-06,9.506e-06,9.506e-06
267,9957.25,1.35645,0.58216,1.0872,0.88018,0.85957,0.90478,0.42247,1.87831,0.8085,1.33245,9.4664e-06,9.4664e-06,9.4664e-06
268,10193,1.36025,0.58302,1.08772,0.88015,0.85952,0.9047,0.42238,1.87864,0.80829,1.33277,9.4268e-06,9.4268e-06,9.4268e-06
269,10420.4,1.36163,0.58408,1.07629,0.87986,0.8599,0.9048,0.42235,1.8788,0.808,1.33286,9.3872e-06,9.3872e-06,9.3872e-06
270,10659.7,1.3539,0.58049,1.08742,0.87987,0.86005,0.90485,0.42239,1.87869,0.80776,1.33284,9.3476e-06,9.3476e-06,9.3476e-06
271,10891.7,1.36609,0.58695,1.08463,0.87994,0.86004,0.90487,0.42239,1.87871,0.8075,1.33292,9.308e-06,9.308e-06,9.308e-06
272,11131.6,1.35271,0.57963,1.08919,0.87987,0.86011,0.90493,0.42246,1.87855,0.80729,1.33279,9.2684e-06,9.2684e-06,9.2684e-06
273,11370.3,1.35046,0.57907,1.08902,0.87995,0.86046,0.90517,0.4226,1.87809,0.80712,1.33255,9.2288e-06,9.2288e-06,9.2288e-06
274,11602.1,1.35801,0.58165,1.08587,0.87979,0.86044,0.90507,0.42265,1.87813,0.80712,1.3327,9.1892e-06,9.1892e-06,9.1892e-06
275,11844.4,1.35,0.57668,1.09312,0.87972,0.86074,0.90501,0.42276,1.87784,0.80689,1.33277,9.1496e-06,9.1496e-06,9.1496e-06
276,12082.3,1.34956,0.5768,1.08841,0.87962,0.86103,0.90523,0.42294,1.87704,0.80646,1.33247,9.11e-06,9.11e-06,9.11e-06
277,12318.5,1.35246,0.57958,1.08231,0.88005,0.86088,0.90543,0.42301,1.87707,0.80585,1.33255,9.0704e-06,9.0704e-06,9.0704e-06
278,12558.4,1.35528,0.57797,1.08964,0.87997,0.86104,0.90546,0.42316,1.87698,0.80577,1.33255,9.0308e-06,9.0308e-06,9.0308e-06
279,12795.1,1.35967,0.5794,1.08817,0.87968,0.86147,0.90552,0.42321,1.87683,0.80527,1.33254,8.9912e-06,8.9912e-06,8.9912e-06
280,13030.8,1.36008,0.58095,1.08541,0.87971,0.86167,0.90557,0.42328,1.87726,0.805,1.33258,8.9516e-06,8.9516e-06,8.9516e-06
281,13273.2,1.35452,0.57645,1.09332,0.87975,0.86173,0.90568,0.42345,1.87667,0.80447,1.3324,8.912e-06,8.912e-06,8.912e-06
282,13511,1.35528,0.57825,1.08746,0.87994,0.86172,0.90576,0.42351,1.87669,0.80405,1.33232,8.8724e-06,8.8724e-06,8.8724e-06
283,13752.2,1.34591,0.57629,1.08325,0.88026,0.86164,0.90584,0.42373,1.87642,0.8036,1.33211,8.8328e-06,8.8328e-06,8.8328e-06
284,13996,1.3482,0.57571,1.08925,0.88024,0.86177,0.90599,0.42396,1.8758,0.80264,1.33185,8.7932e-06,8.7932e-06,8.7932e-06
285,14232.5,1.35545,0.57795,1.08439,0.88017,0.86179,0.90601,0.42397,1.8758,0.80246,1.33197,8.7536e-06,8.7536e-06,8.7536e-06
286,14484.3,1.33482,0.57058,1.09225,0.88003,0.86198,0.90612,0.42405,1.8754,0.80185,1.33177,8.714e-06,8.714e-06,8.714e-06
287,14724.9,1.34412,0.57363,1.0873,0.88008,0.86202,0.90613,0.4241,1.87578,0.80135,1.33201,8.6744e-06,8.6744e-06,8.6744e-06
288,14959.5,1.3562,0.57975,1.08218,0.88038,0.86186,0.9062,0.42445,1.87556,0.80082,1.33173,8.6348e-06,8.6348e-06,8.6348e-06
289,15200.8,1.34462,0.57484,1.08339,0.88039,0.86215,0.90635,0.42473,1.87528,0.80018,1.33165,8.5952e-06,8.5952e-06,8.5952e-06
290,15442.9,1.35284,0.57754,1.08691,0.88043,0.86202,0.90632,0.42486,1.87446,0.79977,1.33146,8.5556e-06,8.5556e-06,8.5556e-06
291,15678.5,1.34587,0.57519,1.08042,0.88024,0.86208,0.90627,0.42465,1.87447,0.79974,1.33171,8.516e-06,8.516e-06,8.516e-06
292,15918.3,1.34151,0.57375,1.08282,0.88036,0.86203,0.90639,0.42465,1.87481,0.79939,1.33197,8.4764e-06,8.4764e-06,8.4764e-06
293,16155.8,1.34565,0.57483,1.07959,0.8802,0.86238,0.90652,0.42481,1.87404,0.79899,1.3318,8.4368e-06,8.4368e-06,8.4368e-06
294,16396.7,1.34367,0.57325,1.08628,0.88038,0.86238,0.90654,0.42495,1.8739,0.79873,1.33171,8.3972e-06,8.3972e-06,8.3972e-06
295,16634.2,1.34502,0.57486,1.07828,0.87999,0.86277,0.90669,0.4251,1.87355,0.79826,1.3315,8.3576e-06,8.3576e-06,8.3576e-06
296,16871.2,1.34265,0.57151,1.08229,0.88039,0.86252,0.90683,0.42519,1.87361,0.79772,1.33159,8.318e-06,8.318e-06,8.318e-06
297,17108.3,1.34105,0.57221,1.08311,0.88001,0.86303,0.90698,0.42524,1.87368,0.79739,1.33153,8.2784e-06,8.2784e-06,8.2784e-06
298,17352,1.342,0.57064,1.08834,0.88011,0.86322,0.90707,0.42537,1.87331,0.79688,1.33154,8.2388e-06,8.2388e-06,8.2388e-06
299,17593.2,1.34952,0.5745,1.08282,0.88,0.86344,0.90723,0.42563,1.87267,0.79612,1.33132,8.1992e-06,8.1992e-06,8.1992e-06
300,17830.1,1.34324,0.57344,1.07922,0.8803,0.86331,0.90729,0.42561,1.87293,0.79557,1.3315,8.1596e-06,8.1596e-06,8.1596e-06
301,18066.4,1.33821,0.57245,1.07917,0.88014,0.86348,0.90741,0.42571,1.87295,0.79509,1.33148,8.12e-06,8.12e-06,8.12e-06
302,18305.9,1.33306,0.56934,1.08117,0.88017,0.86358,0.90749,0.42584,1.87263,0.79434,1.3313,8.0804e-06,8.0804e-06,8.0804e-06
303,18548.2,1.33585,0.56668,1.08525,0.88049,0.86334,0.90763,0.42595,1.87242,0.79381,1.33118,8.0408e-06,8.0408e-06,8.0408e-06
304,18788.6,1.33733,0.5684,1.08264,0.8801,0.86377,0.90762,0.42579,1.87352,0.79378,1.33175,8.0012e-06,8.0012e-06,8.0012e-06
305,19020,1.34881,0.57463,1.07496,0.87986,0.86398,0.90768,0.42558,1.87436,0.79347,1.33222,7.9616e-06,7.9616e-06,7.9616e-06
306,19256.3,1.34616,0.5735,1.07875,0.87985,0.86407,0.90756,0.42551,1.87501,0.79332,1.33272,7.922e-06,7.922e-06,7.922e-06
307,19494.4,1.3358,0.56914,1.08113,0.88003,0.86408,0.90773,0.42561,1.87484,0.79275,1.33262,7.8824e-06,7.8824e-06,7.8824e-06
308,19732.5,1.33684,0.5688,1.07715,0.87975,0.86415,0.90778,0.42549,1.87541,0.79235,1.33274,7.8428e-06,7.8428e-06,7.8428e-06
309,19975.1,1.34366,0.56973,1.08407,0.87967,0.8646,0.90788,0.42546,1.87595,0.79172,1.33298,7.8032e-06,7.8032e-06,7.8032e-06
310,20210.7,1.34913,0.57088,1.08039,0.87969,0.86466,0.9081,0.42539,1.8767,0.79119,1.33338,7.7636e-06,7.7636e-06,7.7636e-06
311,20448.3,1.33908,0.56979,1.07699,0.87977,0.86445,0.90811,0.4253,1.87704,0.79108,1.33365,7.724e-06,7.724e-06,7.724e-06
312,20685.9,1.33801,0.57045,1.07937,0.87983,0.86461,0.90812,0.4251,1.87789,0.79102,1.33412,7.6844e-06,7.6844e-06,7.6844e-06
313,20928.6,1.3346,0.56829,1.08447,0.87995,0.86442,0.90814,0.4251,1.87825,0.7912,1.33455,7.6448e-06,7.6448e-06,7.6448e-06
314,21163.2,1.34151,0.57129,1.07323,0.88021,0.86435,0.90826,0.42504,1.87849,0.79095,1.33447,7.6052e-06,7.6052e-06,7.6052e-06
315,21402.8,1.33211,0.56871,1.07755,0.87991,0.86455,0.90828,0.42496,1.87891,0.79096,1.33494,7.5656e-06,7.5656e-06,7.5656e-06
316,21638.4,1.33193,0.56847,1.07826,0.87996,0.86443,0.9083,0.42507,1.8789,0.7908,1.3349,7.526e-06,7.526e-06,7.526e-06
317,21871.8,1.33712,0.56964,1.07428,0.88021,0.8643,0.90835,0.42528,1.87801,0.79076,1.33464,7.4864e-06,7.4864e-06,7.4864e-06
318,22111.4,1.33308,0.56676,1.07856,0.88024,0.86444,0.90842,0.42533,1.87781,0.79073,1.33464,7.4468e-06,7.4468e-06,7.4468e-06
319,22353.6,1.33325,0.56572,1.08455,0.88029,0.86462,0.90855,0.42523,1.87807,0.79033,1.33494,7.4072e-06,7.4072e-06,7.4072e-06
320,22593.1,1.33958,0.56651,1.08298,0.88016,0.8648,0.90862,0.42538,1.87782,0.79003,1.33483,7.3676e-06,7.3676e-06,7.3676e-06
321,22834.3,1.33647,0.567,1.08058,0.88016,0.86484,0.90875,0.42552,1.87713,0.78964,1.33434,7.328e-06,7.328e-06,7.328e-06
322,23074.3,1.3377,0.5678,1.07937,0.88049,0.86469,0.90901,0.42567,1.8769,0.78904,1.3342,7.2884e-06,7.2884e-06,7.2884e-06
323,23307.9,1.33527,0.56859,1.07638,0.8803,0.86492,0.90899,0.42591,1.87626,0.78895,1.334,7.2488e-06,7.2488e-06,7.2488e-06
324,23550.3,1.32539,0.56235,1.08177,0.88041,0.86489,0.90917,0.426,1.87571,0.78857,1.33366,7.2092e-06,7.2092e-06,7.2092e-06
325,23782.7,1.33418,0.56612,1.07325,0.88031,0.86521,0.90932,0.42611,1.87486,0.78864,1.33341,7.1696e-06,7.1696e-06,7.1696e-06
326,24017.5,1.33997,0.56911,1.07709,0.88018,0.86536,0.90935,0.42624,1.87422,0.78844,1.33327,7.13e-06,7.13e-06,7.13e-06
327,24255.2,1.33842,0.56752,1.07871,0.88037,0.86549,0.90955,0.42636,1.87399,0.78832,1.33325,7.0904e-06,7.0904e-06,7.0904e-06
328,24492.5,1.33037,0.56602,1.07918,0.88008,0.86579,0.90952,0.42634,1.8742,0.7881,1.33343,7.0508e-06,7.0508e-06,7.0508e-06
329,24731.6,1.33394,0.56655,1.0783,0.88018,0.8658,0.90972,0.42653,1.87338,0.78798,1.33298,7.0112e-06,7.0112e-06,7.0112e-06
330,24966.5,1.33148,0.56552,1.0754,0.87984,0.8658,0.90971,0.42637,1.87426,0.78822,1.33332,6.9716e-06,6.9716e-06,6.9716e-06
331,25207.2,1.33052,0.56349,1.0799,0.88011,0.86551,0.90955,0.42638,1.87458,0.78837,1.33361,6.932e-06,6.932e-06,6.932e-06
332,25451,1.32171,0.56092,1.07961,0.88029,0.86521,0.90963,0.42614,1.87557,0.78819,1.33378,6.8924e-06,6.8924e-06,6.8924e-06
333,25686.4,1.3256,0.56295,1.07406,0.88021,0.86525,0.90959,0.42615,1.87612,0.78801,1.33406,6.8528e-06,6.8528e-06,6.8528e-06
334,25924.4,1.32949,0.56539,1.07585,0.88027,0.86543,0.90967,0.42602,1.87666,0.78779,1.33422,6.8132e-06,6.8132e-06,6.8132e-06
335,26164.1,1.3338,0.56336,1.07959,0.88028,0.86555,0.90977,0.42592,1.87753,0.78768,1.33462,6.7736e-06,6.7736e-06,6.7736e-06
336,26400.5,1.33376,0.56583,1.07606,0.88015,0.86587,0.90981,0.42557,1.87852,0.78761,1.33516,6.734e-06,6.734e-06,6.734e-06
337,26635.2,1.32719,0.56402,1.07312,0.88006,0.86596,0.90978,0.42533,1.88001,0.7877,1.33581,6.6944e-06,6.6944e-06,6.6944e-06
338,26867.7,1.32925,0.56642,1.07139,0.87988,0.86639,0.9099,0.42526,1.88043,0.78774,1.33605,6.6548e-06,6.6548e-06,6.6548e-06
339,27105,1.32397,0.56277,1.07474,0.8797,0.86647,0.9097,0.42487,1.88258,0.78837,1.33721,6.6152e-06,6.6152e-06,6.6152e-06
